start_height,avg_rcpt,avg_rcpt_var,avg_bct,std_bct,label,alpha,beta,K,utility_value,TO,PDT,TO-PDT,Differ,Differ_Normal,compute_utility_overhead (s),defense_overhead(s),training_overhead (s),feature_extraction_overhead (s),inference_overhead (s),episode_duration (s)
120,617.7194126695788,117.52781684201616,221.0641097922757,1000,0,0.7,0.2,8.0,0.5415789394297988,1282.6332738254757,576.8414211482535,705.7918526772222,705.7918526772222,1.1763197544620372,8.440017700195312e-05,4.76837158203125e-07,0.0746150016784668,7.271766662597656e-05,0.0038521289825439453,0
121,340.06070065546663,117.82157164625113,576.8414211482535,1000,0,0.5,0.1,7.0,0.5729835151178462,1283.6002144457177,552.3935597492989,731.2066546964188,731.2066546964188,1.2186777578273649,8.296966552734375e-05,4.76837158203125e-07,0.07468652725219727,7.271766662597656e-05,0.0036630630493164062,0
122,458.45106090186005,117.87845050626538,552.3935597492989,1000,0,0.4,0.1,8.0,0.7990185959562947,1389.845303532717,479.3948281668773,910.4504753658398,910.4504753658398,1.5174174589430667,8.249282836914062e-05,2.384185791015625e-07,0.07582497596740723,7.319450378417969e-05,0.003874063491821289,0
123,496.0280604408356,111.72715538648518,479.3948281668773,1000,0,0.3,0.1,8.0,0.4789516010789728,1304.788219614758,651.6699228776079,653.1182967371501,653.1182967371501,1.0885304945619172,8.368492126464844e-05,4.76837158203125e-07,0.07581639289855957,7.319450378417969e-05,0.0036885738372802734,0
124,491.0380907586481,101.71876610701374,651.6699228776079,1000,0,0.8,0.1,8.0,0.7779808518468984,1377.6197655633482,484.5783583481893,893.0414072151589,893.0414072151589,1.4884023453585984,9.512901306152344e-05,4.76837158203125e-07,0.0756072998046875,7.152557373046875e-05,0.003715038299560547,0
125,619.5435564538159,94.75952613869156,484.5783583481893,1000,0,0.2,0.1,8.0,0.6264542729564097,1361.196831818871,587.6822207451235,773.5146110737476,773.5146110737476,1.289191018456246,8.296966552734375e-05,2.384185791015625e-07,0.07560467720031738,7.390975952148438e-05,0.003699064254760742,0
126,592.5505168326906,96.08078937327254,587.6822207451235,1000,0,0.2,0.3,8.0,0.40962610350718764,1138.9764065936324,548.7603830205995,590.2160235730329,590.2160235730329,0.9836933726217207,8.726119995117188e-05,2.384185791015625e-07,0.07581233978271484,7.414817810058594e-05,0.0037946701049804688,0
127,591.5768576151772,68.42494362230691,548.7603830205995,1000,0,0.3,0.3,8.0,0.4473584382193385,1033.8432768406128,408.66369120829717,625.1795856323156,625.1795856323156,1.0419659760538593,8.702278137207031e-05,2.384185791015625e-07,0.07664918899536133,0.00014448165893554688,0.0040435791015625,0
128,578.7319152368038,56.88892020047612,408.66369120829717,1000,0,0.3,0.1,8.0,0.19206699982238923,1032.5498789276435,712.2725407984266,320.2773381292169,320.2773381292169,0.5337955635486944,8.320808410644531e-05,4.76837158203125e-07,0.07622313499450684,7.319450378417969e-05,0.0038466453552246094,0
129,527.7114480282518,63.10480386242397,712.2725407984266,1000,0,0.2,0.9,7.0,0.7245577642256897,1538.9849368476644,688.7712217206747,850.2137151269897,850.2137151269897,1.4170228585449829,8.392333984375e-05,4.76837158203125e-07,0.07541847229003906,7.367134094238281e-05,0.0035963058471679688,0
130,564.6236665822868,139.19446718076824,688.7712217206747,1000,0,0.9,0.2,8.0,0.8084670423064814,1587.0646649858948,668.6529995261952,918.4116654596995,918.4116654596995,1.5306861090994994,8.606910705566406e-05,2.384185791015625e-07,0.07683777809143066,7.271766662597656e-05,0.0036063194274902344,0
131,676.356466206836,113.83852484738235,668.6529995261952,1000,0,0.6,0.2,7.0,0.6193054476257216,1313.5440666849518,545.6362869998638,767.9077796850879,767.9077796850879,1.279846299475147,8.368492126464844e-05,2.384185791015625e-07,0.07616257667541504,7.2479248046875e-05,0.003683328628540039,0
132,671.7343861984516,91.68709721235714,545.6362869998638,1000,0,0.2,0.1,8.0,0.6651489867570278,1387.3646497748018,583.6349363349359,803.7297134398659,803.7297134398659,1.3395495223997766,9.894371032714844e-05,4.76837158203125e-07,0.07657861709594727,7.343292236328125e-05,0.0036530494689941406,0
133,646.514766358734,92.60623542700846,583.6349363349359,1000,0,0.2,0.4,8.0,0.7159924321544506,1239.4210952645385,395.9528584277319,843.4682368368067,843.4682368368067,1.4057803947280112,9.584426879882812e-05,7.152557373046875e-07,0.07631731033325195,7.128715515136719e-05,0.0036690235137939453,0
134,633.9388003539744,75.6852868638205,395.9528584277319,1000,0,0.2,0.1,8.0,0.591148081253251,1283.5866802210287,537.8970902463041,745.6895899747246,745.6895899747246,1.2428159832912078,8.463859558105469e-05,2.384185791015625e-07,0.07701468467712402,7.486343383789062e-05,0.0037326812744140625,0
135,586.3416119687259,87.15563353153784,537.8970902463041,1000,0,0.2,0.2,8.0,0.4229690693943705,1196.4577500307842,593.6552256167649,602.8025244140192,602.8025244140192,1.0046708740233647,8.416175842285156e-05,4.76837158203125e-07,0.07704758644104004,7.390975952148438e-05,0.0037627220153808594,0
136,576.6527076242417,77.4756303008178,593.6552256167649,1000,0,0.2,0.9,8.0,0.11397610172564847,739.9682191003346,589.5092984788746,150.45892062146004,150.45892062146004,0.2507648677024328,8.511543273925781e-05,2.384185791015625e-07,0.07702827453613281,7.319450378417969e-05,0.0036978721618652344,0
137,580.0532112227463,19.98937598469854,589.5092984788746,1000,0,0.2,0.1,8.0,0.17482344306912637,731.9198316077236,442.87013846554066,289.04969314218295,289.04969314218295,0.48174948857030575,8.368492126464844e-05,4.76837158203125e-07,0.07702970504760742,7.224082946777344e-05,0.0037233829498291016,0
138,581.944428673972,18.746925366718948,442.87013846554066,1000,0,0.1,0.5,8.0,0.49683026852729356,1143.6921458703575,475.2101987136223,668.4819471567353,668.4819471567353,1.1141365785945592,8.416175842285156e-05,4.76837158203125e-07,0.07672405242919922,7.176399230957031e-05,0.00370025634765625,0
139,568.0369996531289,71.95689327715358,475.2101987136223,1000,0,0.1,0.5,8.0,0.39505940509074294,1180.758376050016,604.5931068917381,576.165269158278,576.165269158278,0.9602754485971303,8.368492126464844e-05,4.76837158203125e-07,0.07752132415771484,7.43865966796875e-05,0.003754138946533203,0
140,558.7543195591782,77.75050706135474,604.5931068917381,1000,0,0.1,0.3,8.0,0.2924130127198931,1097.75281847435,632.8738542685943,464.8789642057558,464.8789642057558,0.7747982736762591,8.368492126464844e-05,2.384185791015625e-07,0.07721900939941406,7.152557373046875e-05,0.003780841827392578,0
141,563.3381982924342,66.80182752273949,632.8738542685943,1000,0,0.1,0.4,8.0,0.4780929221418798,1091.203225210541,438.8304018386028,652.3728233719381,652.3728233719381,1.08728803895323,8.559226989746094e-05,4.76837158203125e-07,0.0774998664855957,7.534027099609375e-05,0.0037941932678222656,0
142,570.2917638900502,65.11393266506133,438.8304018386028,1000,0,0.1,0.6,8.0,0.7205225573994853,1333.423296275355,486.39031643863217,847.0329798367227,847.0329798367227,1.4117216330612052,8.440017700195312e-05,4.76837158203125e-07,0.07749748229980469,7.319450378417969e-05,0.003688812255859375,0
143,557.1456276849055,97.03470857380616,486.39031643863217,1000,0,0.2,0.1,8.0,0.5525727435911693,1286.92786636467,572.1777723913989,714.7500939732712,714.7500939732712,1.191250156622119,8.273124694824219e-05,4.76837158203125e-07,0.07816910743713379,7.081031799316406e-05,0.0037124156951904297,0
144,542.9945654356509,92.99166261612741,572.1777723913989,1000,0,0.9,0.1,8.0,0.5288464383536885,1241.1340790884014,545.8111087541611,695.3229703342404,695.3229703342404,1.158871617223733,8.344650268554688e-05,2.384185791015625e-07,0.07821512222290039,7.390975952148438e-05,0.0038743019104003906,0
145,569.259451695824,83.98432842407216,545.8111087541611,1000,0,0.2,0.5,8.0,0.36097870911581703,975.5417942171018,433.69067270695587,541.851121510146,541.851121510146,0.9030852025169098,8.463859558105469e-05,2.384185791015625e-07,0.07773661613464355,7.295608520507812e-05,0.0037288665771484375,0
146,564.5697831074915,51.3715013887013,433.69067270695587,1000,0,0.2,0.3,8.0,0.3733268462705113,1077.3622607731402,522.8270095373022,554.535251235838,554.535251235838,0.9242254187263965,8.392333984375e-05,4.76837158203125e-07,0.0777122974395752,7.343292236328125e-05,0.0037276744842529297,0
147,538.3939610273844,67.37103746821947,522.8270095373022,1000,0,0.1,0.5,8.0,0.20260775672347017,862.3624411155504,524.1951123060728,338.16732880947757,338.16732880947757,0.5636122146824629,9.751319885253906e-05,2.384185791015625e-07,0.07869362831115723,7.343292236328125e-05,0.0037508010864257812,0
148,536.8372658783762,40.69064690464677,524.1951123060728,1000,0,0.3,0.3,8.0,0.17362429813567554,782.1510604741768,495.3736150376449,286.7774454365319,286.7774454365319,0.4779624090608863,9.799003601074219e-05,4.76837158203125e-07,0.07777810096740723,7.414817810058594e-05,0.003734111785888672,0
149,533.0446198066852,31.138305083436453,495.3736150376449,1000,0,0.1,0.6,8.0,0.15298105396225076,791.6588361990318,546.391397990202,245.26743820882984,245.26743820882984,0.40877906368138284,8.296966552734375e-05,4.76837158203125e-07,0.07854008674621582,7.343292236328125e-05,0.0037775039672851562,0
150,529.2775193297812,32.79766460865633,546.391397990202,1000,0,0.2,0.2,8.0,0.2533461845372807,764.5111132426046,350.0748604442936,414.43625279831093,414.43625279831093,0.6907270879971854,8.273124694824219e-05,2.384185791015625e-07,0.0790567398071289,7.2479248046875e-05,0.0036199092864990234,0
151,532.7002950618653,28.97635227259241,350.0748604442936,1000,0,0.2,0.9,7.0,0.8706673600158861,1436.8908452017267,462.76631881471445,974.1245263870123,974.1245263870123,1.6235408773116875,8.630752563476562e-05,4.76837158203125e-07,0.0792245864868164,7.2479248046875e-05,0.0036699771881103516,0
152,496.17520813835097,134.38794815191085,462.76631881471445,1000,0,0.7,0.1,8.0,0.8984292923360909,1448.4003457432364,446.5210952016852,1001.8792505415511,1001.8792505415511,1.6697987509025856,8.296966552734375e-05,2.384185791015625e-07,0.0791471004486084,7.295608520507812e-05,0.0038008689880371094,0
153,472.7889856118054,121.95142001642886,446.5210952016852,1000,0,0.8,0.1,8.0,0.7017301562606947,1334.0277598676162,501.7468991965572,832.2808606710589,832.2808606710589,1.3871347677850974,9.942054748535156e-05,7.152557373046875e-07,0.07921791076660156,7.176399230957031e-05,0.003747224807739258,0
154,451.77467328370926,110.28163582298838,501.7468991965572,1000,0,0.9,0.1,7.0,0.8357490934966697,1195.0220381039985,252.9915203723196,942.0305177316789,942.0305177316789,1.5700508628861307,8.463859558105469e-05,4.76837158203125e-07,0.07921862602233887,7.486343383789062e-05,0.0036628246307373047,0
155,496.74967660527244,99.75319449981802,252.9915203723196,1000,0,0.5,0.5,7.0,0.6191244245738442,1150.5835526458266,382.81789903646893,767.7656536093576,767.7656536093576,1.2796094226822632,8.20159912109375e-05,2.384185791015625e-07,0.07957768440246582,7.462501525878906e-05,0.003688335418701172,0
156,374.870598488796,110.81613630814722,382.81789903646893,1000,0,0.9,0.1,7.0,0.40063750168896956,1080.7211387613663,499.1353285582089,581.5858102031574,581.5858102031574,0.9693096836719297,8.273124694824219e-05,4.76837158203125e-07,0.0794677734375,7.295608520507812e-05,0.003660440444946289,0
157,382.02316898170164,99.81399568280924,499.1353285582089,1000,0,0.9,0.1,8.0,0.6916056021412725,1215.4538542829052,391.08936498955813,824.3644892933471,824.3644892933471,1.3739408154889121,0.00010013580322265625,1.1920928955078125e-06,0.07955312728881836,7.390975952148438e-05,0.0037534236907958984,0
158,487.42411260055815,91.00371771029339,391.08936498955813,1000,0,0.2,0.5,8.0,0.42519495990457207,1140.4432262747318,535.5658088380519,604.8774174366799,604.8774174366799,1.0081290290611333,8.559226989746094e-05,2.384185791015625e-07,0.0794217586517334,7.271766662597656e-05,0.0036773681640625,0
159,468.15716307835817,84.03575789954671,535.5658088380519,1000,0,0.3,0.9,6.0,0.17129643894236862,793.6058925176369,511.2798844333859,282.326008084251,282.326008084251,0.4705433468070854,8.559226989746094e-05,2.384185791015625e-07,0.08024811744689941,7.414817810058594e-05,0.003743886947631836,0
160,488.37975680626624,50.87102261856177,511.2798844333859,1000,0,0.1,0.7,8.0,0.1629395598464885,728.1768670942097,462.2920478177725,265.88481927643716,265.88481927643716,0.443141365460729,8.535385131835938e-05,4.76837158203125e-07,0.08067703247070312,7.2479248046875e-05,0.0037488937377929688,0
161,490.6697695689782,29.688387190653927,462.2920478177725,1000,0,0.9,0.7,8.0,0.002181141513565572,552.2734734311376,1606.206415358283,-1053.9329419271453,-1053.9329419271453,-1.7565549032119088,8.368492126464844e-05,4.76837158203125e-07,0.08052873611450195,7.224082946777344e-05,0.003616809844970703,0
162,465.1298199928931,10.892956679780573,803.1032076791415,1000,0,0.2,0.9,6.0,0.9309576895412119,1999.3053063426041,637.8634492445875,1361.4418570980165,1361.4418570980165,2.2690697618300266,8.416175842285156e-05,7.152557373046875e-07,0.08000755310058594,7.367134094238281e-05,0.003663301467895508,0
163,532.7244975301428,244.4301348020769,637.8634492445875,1000,0,0.8,0.1,8.0,0.3038815088026906,2393.5548617509635,472.20971730640747,1921.345144444556,1921.345144444556,3.2022419074075934,8.487701416015625e-05,4.76837158203125e-07,0.08144783973693848,7.2479248046875e-05,0.003667593002319336,0
164,616.8356589016986,222.0899003561581,472.20971730640747,1000,0,0.5,0.2,8.0,0.8239219530409931,2081.598803659698,613.262883520582,1468.3359201391163,1468.3359201391163,2.4472265335651935,9.512901306152344e-05,4.76837158203125e-07,0.08080220222473145,7.343292236328125e-05,0.0036733150482177734,0
165,544.522688104053,192.13451444445562,613.262883520582,1000,0,0.9,0.3,8.0,0.9756301257893047,1698.8397917678476,593.2771036677955,1105.5626881000521,1105.5626881000521,1.8426044801667532,8.296966552734375e-05,2.384185791015625e-07,0.08147192001342773,7.295608520507812e-05,0.003676891326904297,0
166,606.3888639789291,136.55636597361482,593.2771036677955,1000,0,0.8,0.1,8.0,0.9325171240468701,1581.2031723898303,540.7232216331585,1040.4799507566718,1040.4799507566718,1.7341332512611194,8.416175842285156e-05,4.76837158203125e-07,0.08084964752197266,7.295608520507812e-05,0.0037794113159179688,0
167,595.8994557300222,123.16296458247601,540.7232216331585,1000,0,0.2,0.1,6.0,0.7192251615037107,1276.4288100225147,430.41738296515337,846.0114270573613,846.0114270573613,1.410019045095602,8.296966552734375e-05,4.76837158203125e-07,0.08110857009887695,7.43865966796875e-05,0.0036847591400146484,0
168,584.8642089106495,115.26076685197752,430.41738296515337,1000,0,0.9,0.1,8.0,0.8097376297001262,1288.0953329695808,368.6054098895255,919.4899230800553,919.4899230800553,1.5324832051334258,8.654594421386719e-05,2.384185791015625e-07,0.08118057250976562,7.295608520507812e-05,0.0036721229553222656,0
169,445.86206555970296,105.27915842623473,368.6054098895255,1000,0,0.8,0.9,6.0,0.0067955266488990565,530.6614242030932,1242.9750148198468,-712.3135906167536,-712.3135906167536,-1.187189317694589,8.463859558105469e-05,7.152557373046875e-07,0.08094000816345215,7.319450378417969e-05,0.003701448440551758,0
170,384.05674102356096,24.43411386325538,621.4875074099234,1000,0,0.1,0.9,8.0,0.991054049012517,1965.8984749364304,708.9785111947192,1256.9199637417112,1256.9199637417112,2.0948666062361854,8.344650268554688e-05,4.76837158203125e-07,0.08212161064147949,7.271766662597656e-05,0.0036780834197998047,0
171,407.7998176621972,194.76233215927914,708.9785111947192,1000,0,0.7,0.1,8.0,0.565241968074386,2093.1965811295777,418.18631219745544,1675.0102689321222,1675.0102689321222,2.7916837815535365,8.392333984375e-05,4.76837158203125e-07,0.08175158500671387,7.271766662597656e-05,0.0036547183990478516,0
172,618.6249031349626,184.3214597493269,418.18631219745544,1000,0,0.9,0.1,8.0,0.8838486624996743,1781.37976876136,368.37467307198744,1413.0050956893726,1413.0050956893726,2.355008492815621,8.440017700195312e-05,2.384185791015625e-07,0.08160853385925293,7.963180541992188e-05,0.0036759376525878906,0
173,438.23017129120615,167.89369968376926,368.37467307198744,1000,0,0.9,0.2,8.0,0.99830887825724,1461.0567805851078,285.74465398059226,1175.3121266045155,1175.3121266045155,1.95885354434086,8.463859558105469e-05,4.76837158203125e-07,0.0818781852722168,7.2479248046875e-05,0.0037260055541992188,0
174,375.36022289390934,135.7120697113998,285.74465398059226,1000,0,0.8,0.2,8.0,0.6969147094597244,1200.901995968476,372.38846016220646,828.5135358062696,828.5135358062696,1.38085589301045,8.249282836914062e-05,4.76837158203125e-07,0.08257269859313965,7.43865966796875e-05,0.0036611557006835938,0
175,303.6677677632557,112.15427852565254,372.38846016220646,1000,0,0.8,0.2,8.0,0.5161461133431552,1098.422325814257,413.652546397928,684.7697794163289,684.7697794163289,1.1412829656938817,8.845329284667969e-05,4.76837158203125e-07,0.08180832862854004,7.271766662597656e-05,0.0037403106689453125,0
176,358.6443216824163,92.47225051648007,413.652546397928,1000,0,0.9,0.1,8.0,0.26305121545701343,1078.3525856222743,650.8225571962063,427.53002842606804,427.53002842606804,0.7125500473767801,8.249282836914062e-05,4.76837158203125e-07,0.08165979385375977,7.271766662597656e-05,0.0036852359771728516,0
177,408.1517239263768,83.77510771198719,650.8225571962063,1000,0,0.2,0.6,8.0,0.9973243445394159,1656.6222350148469,487.68600313564207,1168.9362318792048,1168.9362318792048,1.9482270531320083,8.440017700195312e-05,4.76837158203125e-07,0.08261895179748535,7.414817810058594e-05,0.0037229061126708984,0
178,456.68589058034274,149.992043054313,487.68600313564207,1000,0,0.9,0.1,8.0,0.884602641246217,1567.0087108755897,579.2619905406715,987.7467203349182,987.7467203349182,1.6462445338915312,8.273124694824219e-05,4.76837158203125e-07,0.08278870582580566,7.343292236328125e-05,0.003847360610961914,0
179,484.58599188011215,135.30283987443468,579.2619905406715,1000,0,0.9,0.1,7.0,0.7456387156011913,1428.8296017897933,561.8973558192876,866.9322459705057,866.9322459705057,1.4448870766175093,8.440017700195312e-05,2.384185791015625e-07,0.08324432373046875,7.295608520507812e-05,0.0037517547607421875,0
180,569.7943906746156,122.71931587359681,561.8973558192876,1000,0,0.8,0.4,8.0,0.6199972754181731,1157.5835812910277,389.132700144496,768.4508811465316,768.4508811465316,1.2807514685775523,8.368492126464844e-05,7.152557373046875e-07,0.08355307579040527,7.295608520507812e-05,0.0036864280700683594,0
181,563.4767627903532,74.26335231258433,389.132700144496,1000,0,0.2,0.9,6.0,0.6849604414646701,1326.332312278835,507.1556474475521,819.1766648312828,819.1766648312828,1.3652944413854717,8.225440979003906e-05,4.76837158203125e-07,0.08365154266357422,7.486343383789062e-05,0.003700733184814453,0
182,528.6079502611817,132.95406033627555,507.1556474475521,1000,0,0.9,0.1,8.0,0.9518250675254379,1468.2862963751893,402.1571039236652,1066.129192451524,1066.129192451524,1.7768819874192063,8.58306884765625e-05,2.384185791015625e-07,0.08258366584777832,7.081031799316406e-05,0.004093170166015625,0
183,509.30087772891505,119.87317733078429,402.1571039236652,1000,0,0.9,0.1,8.0,0.703192606643028,1284.5298599902571,451.10399118991353,833.4258688003436,833.4258688003436,1.3890431146672402,8.249282836914062e-05,4.76837158203125e-07,0.08268427848815918,7.224082946777344e-05,0.003725290298461914,0
184,412.8714813041902,108.95729733575835,451.10399118991353,1000,0,0.9,0.1,7.0,0.4441596238180536,1136.3879891086194,514.1001645031779,622.2878246054415,622.2878246054415,1.0371463743424023,8.344650268554688e-05,2.384185791015625e-07,0.0831599235534668,7.557868957519531e-05,0.0038878917694091797,0
185,447.28074020134125,98.44389270103974,514.1001645031779,1000,0,0.5,0.1,8.0,0.39912093334725307,1216.2142495204803,636.0971474758749,580.1171020446054,580.1171020446054,0.9668618367410087,9.584426879882812e-05,2.384185791015625e-07,0.08385014533996582,7.367134094238281e-05,0.0037260055541992188,0
186,480.69045235225957,91.9404746460276,636.0971474758749,1000,0,0.1,0.1,8.0,0.834839311018511,1270.0953598050228,328.86997068583116,941.2253891191916,941.2253891191916,1.5687089818653197,8.58306884765625e-05,4.76837158203125e-07,0.08332157135009766,7.319450378417969e-05,0.0037631988525390625,0
187,496.2311218646211,96.73302974255022,328.86997068583116,1000,0,0.2,0.4,7.0,0.6048761837382688,1243.9265951880636,487.3743494954577,756.552245692606,756.552245692606,1.2609204094876771,9.918212890625e-05,4.76837158203125e-07,0.08389663696289062,7.152557373046875e-05,0.0036652088165283203,0
188,462.7588916288632,111.59538622274293,487.3743494954577,1000,0,0.9,0.2,8.0,0.44980432909556384,1203.0617487930083,575.679351946193,627.3823968468153,627.3823968468153,1.0456373280780253,8.463859558105469e-05,2.384185791015625e-07,0.08385419845581055,7.271766662597656e-05,0.0036923885345458984,0
189,484.9128037087982,89.76861813552625,575.679351946193,1000,0,0.2,0.5,8.0,0.45592216109187994,1152.5935402580456,519.732041855342,632.8614984027035,632.8614984027035,1.0547691640045054,9.72747802734375e-05,7.152557373046875e-07,0.08402061462402344,7.295608520507812e-05,0.0038607120513916016,0
190,503.0661133562772,81.19092836272105,519.732041855342,1000,0,0.5,0.6,8.0,0.1697805252605015,811.2082767642727,531.8103142007005,279.39796256357215,279.39796256357215,0.46566327093928717,8.249282836914062e-05,4.76837158203125e-07,0.0841822624206543,7.367134094238281e-05,0.0037355422973632812,0
191,511.39907760580957,37.47614989480789,531.8103142007005,1000,0,0.1,0.1,8.0,0.23001646895269062,797.9645708562371,416.80640717809047,381.1581636781466,381.1581636781466,0.6352636061302439,8.273124694824219e-05,4.76837158203125e-07,0.08375859260559082,7.271766662597656e-05,0.0037059783935546875,0
192,513.4402012652987,35.56554619886729,416.80640717809047,1000,0,0.2,0.5,8.0,0.34346513954510816,945.6037683223924,422.2897348163312,523.3140335060612,523.3140335060612,0.8721900558434346,8.368492126464844e-05,2.384185791015625e-07,0.08408880233764648,7.486343383789062e-05,0.0037670135498046875,0
193,494.11344244785704,56.43629073431693,422.2897348163312,1000,0,0.2,0.1,8.0,0.17871258664253906,932.0571670928105,635.7325849744157,296.3245821183948,296.3245821183948,0.4938743035306583,8.20159912109375e-05,4.76837158203125e-07,0.08624529838562012,0.0001475811004638672,0.00449061393737793,0
194,479.7487009215519,56.53855827140731,635.7325849744157,1000,0,0.3,0.1,7.0,0.19447486096057354,959.1688864331803,634.730264203819,324.4386222293613,324.4386222293613,0.5407310370489355,9.489059448242188e-05,7.152557373046875e-07,0.08392691612243652,7.367134094238281e-05,0.0039215087890625,0
195,526.543866137411,61.80357432796705,634.730264203819,1000,0,0.3,0.5,8.0,0.37250667791230996,1109.1359974551444,555.43394746484,553.7020499903044,553.7020499903044,0.9228367499838406,8.225440979003906e-05,4.76837158203125e-07,0.08403658866882324,7.2479248046875e-05,0.0037093162536621094,0
196,558.9997855573333,68.76702648722639,555.43394746484,1000,0,0.1,0.2,8.0,0.4132655967420489,1003.8869781195234,410.21189026625274,593.6750878532707,593.6750878532707,0.9894584797554522,8.463859558105469e-05,4.76837158203125e-07,0.08463597297668457,7.2479248046875e-05,0.003691434860229492,0
197,558.643201748084,55.65547204642992,410.21189026625274,1000,0,0.1,0.9,7.0,0.7594985214337352,1424.3644371343853,546.3240572548184,878.0403798795669,878.0403798795669,1.4634006331326113,8.368492126464844e-05,4.76837158203125e-07,0.08493161201477051,7.295608520507812e-05,0.0038764476776123047,0
198,543.8000705999009,125.79490950492634,546.3240572548184,1000,0,0.9,0.3,7.0,0.6203441682093296,1162.9967523609982,394.2735941470136,768.7231582139846,768.7231582139846,1.2812052636899747,8.273124694824219e-05,2.384185791015625e-07,0.08527398109436035,7.295608520507812e-05,0.0037114620208740234,0
199,546.0716585893267,88.13215625309593,394.2735941470136,1000,0,0.1,0.4,8.0,0.7081918699404858,1391.1046277538176,553.7612082931701,837.3434194606475,837.3434194606475,1.3955723657677455,8.273124694824219e-05,4.76837158203125e-07,0.08444356918334961,7.224082946777344e-05,0.0036754608154296875,0
200,530.8918521450954,107.52659695109027,553.7612082931701,1000,0,0.5,0.8,6.0,0.13573836448451768,726.24490131582,519.7579884913249,206.4869128244951,206.4869128244951,0.34414485470749234,8.440017700195312e-05,7.152557373046875e-07,0.08584880828857422,7.390975952148438e-05,0.0037031173706054688,0
201,542.3265302191328,30.65306184944786,519.7579884913249,1000,0,0.3,0.4,8.0,0.09959155821828293,733.24419804843,625.6061779364226,107.63802011200744,107.63802011200744,0.17939670018667897,8.225440979003906e-05,2.384185791015625e-07,0.08593082427978516,7.224082946777344e-05,0.003721952438354492,0
202,535.5559677007905,24.711028793454936,625.6061779364226,1000,0,0.1,0.6,8.0,0.34883816317756994,1012.6531890813401,483.5802174774139,529.0729716039261,529.0729716039261,0.8817882860065431,8.273124694824219e-05,4.76837158203125e-07,0.08606314659118652,7.104873657226562e-05,0.0037271976470947266,0
203,544.5609887243537,58.51152504462329,483.5802174774139,1000,0,0.2,0.1,8.0,0.38835592725568446,992.6755083942951,423.09305991447457,569.5824484798205,569.5824484798205,0.9493040807997009,8.249282836914062e-05,4.76837158203125e-07,0.08592510223388672,6.985664367675781e-05,0.0037653446197509766,0
204,532.3648344749658,57.538834239916156,423.09305991447457,1000,0,0.1,0.8,7.0,0.3768912150579519,1152.7217687396756,594.5803410678701,558.1414276718054,558.1414276718054,0.9302357127863425,8.273124694824219e-05,2.384185791015625e-07,0.08613395690917969,7.295608520507812e-05,0.0037190914154052734,0
205,521.4376570189168,90.18344453153699,594.5803410678701,1000,0,0.3,0.1,8.0,0.7873461674517368,1233.661165928083,332.91918084370275,900.7419850843802,900.7419850843802,1.501236641807301,8.416175842285156e-05,4.76837158203125e-07,0.08597159385681152,7.081031799316406e-05,0.0037441253662109375,0
206,543.3804622336027,86.28508796181004,332.91918084370275,1000,0,0.3,0.6,8.0,0.8074136752254807,1463.5042647644884,545.9850905766732,917.5191741878152,917.5191741878152,1.5291986236463586,8.273124694824219e-05,7.152557373046875e-07,0.08560800552368164,7.033348083496094e-05,0.003719329833984375,0
207,480.2420778166327,122.90777336848197,545.9850905766732,1000,0,0.8,0.1,8.0,0.8097386434361904,1428.2913383193418,508.80055419461166,919.4907841247301,919.4907841247301,1.5324846402078833,8.249282836914062e-05,2.384185791015625e-07,0.08618974685668945,7.152557373046875e-05,0.0037119388580322266,0
208,532.8364880246651,111.93185628683459,508.80055419461166,1000,0,0.9,0.1,7.0,0.5545381053890514,1218.0573575527787,501.7131498028542,716.3442077499245,716.3442077499245,1.193907012916541,8.606910705566406e-05,4.76837158203125e-07,0.0861208438873291,7.009506225585938e-05,0.0037775039672851562,0
